label,sample,gp_to_fixed,start_to_end,uncertainty,linear_target_gain,linear_damage,linear_increased,mlp_target_gain,mlp_damage,mlp_increased
1,1893,0.03164324542965992,0.3033741830520905,0.1222638986777489,-1.0,0.32497631335152516,0.0,0.015222151748739155,0.23226887693461126,1.0
1,1913,0.005485338101062762,0.501431143605612,0.11365626714425672,0.0,0.12781700010665936,0.0,2.8463521112715686e-27,0.022109507118725363,1.0
1,1935,0.1546197498910944,0.15202170866861636,0.1201191288303333,0.0,0.004340710491679556,0.0,2.150419524010913e-11,0.2098483988579213,1.0
1,1939,0.180385430389314,0.1325767932921868,0.1133770329512957,9.154725058243413e-96,0.014427115847961913,1.0,-1.7022547005909382e-06,0.04717398537497347,0.0
1,1944,0.039589950095506456,0.11835165005312061,0.08498941759527388,0.0,0.3315732271638304,0.0,-8.084295356296436e-28,0.058751135718862924,0.0
1,1950,-0.003860634880266403,0.25232033878308424,0.0533234024149118,0.0,0.00013121984153556643,0.0,1.5325647954947711e-43,0.003888461768975837,1.0
1,1993,0.14422770410383107,0.8491383399693246,0.06919622556304851,0.0,2.8818673916797266e-05,0.0,1.1774309219091136e-16,0.15821266358936315,1.0
1,1996,0.4680023174949608,0.6211277523455655,0.15609844325156347,0.0,0.10969285294854249,0.0,1.323199891628047e-06,0.27843069221511757,1.0
1,2022,-0.0337378219832338,0.3381870854401242,0.08767277831810791,0.0,0.00043554955509161886,0.0,-2.1679764306164215e-27,0.1459476191933537,0.0
1,2029,0.1391529320364355,0.5599942041571222,0.1310944392115488,1.4689568117038524e-224,0.0,1.0,7.33843379925604e-08,0.10871741001871048,1.0
1,2032,0.06918171005330966,-0.2077085735286725,0.11103480529422077,0.0,0.24895397185425822,0.0,3.2938118498985174e-10,0.013997345292609915,1.0
1,2062,0.31390094593940576,0.2803768052599829,0.12664927648474422,0.0,0.5170932776099971,0.0,3.98752418743327e-06,0.25111987139042,1.0
1,2067,0.5886319523705501,0.2506192221075789,0.07310671872631604,0.0,0.04825566224726354,0.0,1.9055477225509792e-16,0.03779144863767674,1.0
1,2073,-0.08111402562419642,-0.3787281929902105,0.06899680560410808,0.0,0.14608759206077748,0.0,-1.91746169011892e-20,0.12561713483087023,0.0
1,2119,0.4530916195376852,0.620047710735755,0.09951915529832123,0.0,0.014890933881021418,0.0,1.7280000831717228e-06,0.14977085818241143,1.0
